"","text","vaccine"
"5755","RT @NickBarnets: .@Surgeon_General Dr. Jerome Adams: """"""""""""""""I want America to understand — this week, it's going to get bad because many people are not following the guidance to stay at home."""""""""""""""" #coronavirus #COVID19",0
"5756","@swdea7 @chiefkruger @dailyherald No front plate states have lower crime! Most Illinoisans fleeing are headed to TN, IN, KY, and FL. All Single plate states. I could do this all day.",0
"5757","RT @Schwick_Em: Doornocking for @SweeneyforIowa in #SD25 with @DanZumbach, Sen. Kraayenbrink and @mikerozy is always a good time! https://t.co/ykNL6z8lvO",0
"5758","@annetteeooo @mannyfornh https://t.co/QttjYH4D8R",0
"5759","Forgot to post yesterday-
Huge praise to the cast and crew of the GHS production of In The Heights! Powerful display of commitment, talent, passion, and confidence. Beautiful show and amazing execution! https://t.co/lDXq30P9Oo",0
"5760","RT @BTFLBadlandsND: Cloud is one of the wild horses roaming the 110 square miles of the Theodore Roosevelt South Unit. He's one of the more colorful stallions we like to capture when we can. 
https://t.co/ZKbS13IZ3C
#wildhorses #TheodoreRooseveltNationalPark #NorthDakota #ThingsToDoInNorthDakota https://t.co/nwke0ayK7r",0
"5761","RT @ateoh1: Come join us at University Place Park this Wednesday June 6th from 6-7:30pm for Pop with a Cop.  Should be a perfect night to have a cold drink and talk about the issues you are seeing in your neighborhoods.  Hope to see you there! #LPD",0
"5762","@radiostieren @andrewdjensen Every time I go on your show you just cut me off when you don't like what I say or talk over me",0
"5763","RT @AnnetteRR: Happy Tuesday @EvaGuest @ADBemus @SallyW_MO @jksbrunner @cowgirlathart @Benpwalk @mattywalk35 @jennifermosley http://t.co/9e2iQHEy95",0
"5764","RT @ColoSenGOP: @ESealoverDenBiz @JeffBridges  https://t.co/rDkwrGL8hE",0
"5765","RT @RachelBarkow: Charging for soap &amp; medical care: these facilities aren't interested in stopping the spread of COVID-19. It's business as usual inside federal prisons, which sadly means people (people incarcerated, staff, &amp; people in communities w/whom staff interact) will die unnecessarily https://t.co/p3OzeLil6t",0
"5766","The Snowstang is here! Starting Dec 14 we will have a great option to avoid the hassle of sitting in traffic when you go up to the mountains to ski this winter. https://t.co/BqUDrglH1Z #coleg #copolitics",0
"5767","During today's Senate Higher Education Committee Hearing, Odessa College's Valerie Jones provided valuable testimony about the shining star that @OdessaCollege is for the state and the Permian Basin! #txed https://t.co/uItcxyZSoR",0
"5768","New Senate bill - even harder for women &amp; fam planning. Cuz it's cheaper to pay for having a baby than it is for birth control, right? https://t.co/ptsIkCQFbF",0
"5769","RT @StefanTurk: #HB515 splits precincts based on race. That's likely violative of equal protection, you know, the US Constitution. #gapol",0
"5770","RT @NASAPersevere: My first planned Trajectory Correction Maneuver was a success. I do TCMs on my journey to stay on target for a Feb. 18, 2021 date with Mars. I left Earth over 2 weeks ago and already put on 27+ million miles. Only ~265 million more to go! #CountdownToMars https://t.co/1PJU9YwxvJ https://t.co/wdvVPHqPvJ",0
"5771","@MEDA Capitol Day listening to @RepMoolenaar talk about the need for broadband in our state;  meeting a Troy High 2014 graduate who now works for @ITCGrid. https://t.co/3xzUKQIvgf",0
"5772","@realDonaldTrump https://t.co/shtHcLj7kW",0
"5773","This man is resilient &amp; determined. Kudos to you, Pres. Carter. You are a true American treasure. https://t.co/Dy8l5pAlVI",0
"5774","I’m heartened by formation of Task Force &amp; believe it’s a step in right direction to address part of the problem; but, we still need an Emergency Special Session bc the lives of Texans are at stake &amp; we can’t wait until 2021 to change laws. We need to prevent #massshootings now https://t.co/lV1Oo19UKT",0
"5775","RT @bhs_ri: School looks great! https://t.co/EFnt9zg6aH",0
"5776","I'm hoping a lot of the kids parents have the mindset of """"""""""""""""okay, it's raining, I won't send my kids to camp today""""""""""""""""",0
"5777","Duck hunting with some good people this morning. https://t.co/dMlHnmdasG",0
"5778","RT @LBJWCS: @bcsteinhauser @SarahforHD134 Yes! This is the inaugural cohort, but we aren't stopping there! Be sure to follow us on Twitter and Facebook, check out our website at https://t.co/4Rb6IGkNXc and sign up for our newsletter for updates here: https://t.co/SzCrYKlg1i. We hope to have you join us!",0
"5779","...same here, dog https://t.co/LP5AOrNd6i",0
"5780","Happy Mothers Day!!! @ VIDA at Fontainbleu Resort http://t.co/V3LJd2ue12",0
"5781","RT @MentalHealthSoc: Healthy Foods Tied to Better Mental Health http://t.co/580NluRAbt",0
"5782","RT @ajamubaraka: When the U.S. which had always been an artificial national state begins to disintegrate as result of the collapse of economy expect to see this across the country. https://t.co/pMdyPuzcvG",0
"5783","Brings me joy to support @ilhanmn and celebrate #iftar in cityofkent w/young and old breathing life and hope into our democracy #thisiswhatdemocracylookslike #immigrantsmakeamericagreat https://t.co/FOVlqlJui7",0
"5784","RT @bensprague: Penobscot County COVID-19 update: active cases are on the rise again in this area. A result of more testing? Possibly. But trajectory of active cases is also a reminder that this is not over and that warmer weather does not make COVID-19 go away.  People still need to be mindful. https://t.co/yaNYtWT09p",0
"5785","RT @WX1BOX: ROOF OFF HOUSE WILCOX STREET OFF MAIN STREET IN SPRINGFIELD MASS. TREES DOWN ALONG CT RIVER SPRINGFIELD. TREE DOWN ON HOUSE HILL ST W. Spfld",0
"5786","""""""""""""""""McCrory: State should stay out of local government"""""""""""""""" Someone send this to Trudy… #NCPOL #NCGA http://t.co/cmhRnEfasi",0
"5787","@KWindham85 @NHL @realDonaldTrump @StLouisBlues Our country has had plenty of mistakes. I’m sure there are a handful we can agree on. However we are the greatest country in the world. So much so hundreds of thousands want to come here every yr. Foresight our founders had is mind blowing",0
"5788","Studies Link Canine Cancers to Lawn Chemicals https://t.co/omscPC4Xvs via @Think About Now",0
"5789","Preet you worked for the federal gov't why are you hoping? You already know the deal. https://t.co/A0hQu9jrnv",0
"5790","Dude, you want your comfortable position without any change. You don’t want to talk to any of the “unwashed”. You don’t want to wait for your latte. You don’t want to be inconvenienced by the poor. So stop shaming others for wanting to win the war of ideas. You don’t have any. https://t.co/u1Ne5gFQeA",0
"5791","Great hires by @keithellison. @carlymelin and Liz Kramer are two of the best lawyers I know, and will serve the people of Minnesota with great distinction. Way to go! https://t.co/hmQ8vXQ1O7",0
"5792","RT @marcorubio: True story: American pastor held in #Turkey on terror charges because he had a picture in his phone of a common meat &amp; rice dish which is de­scribed as a terrorist delicacy in court doc­uments.  https://t.co/1g4fspPuSO",0
"5793","RT @drewdarby4Tx: Sensible practice. Glad to work with @TerryCanales40. #txlege https://t.co/HqpPPLPxbd",0
"5794","@funtimefrankieg Bam! 💃🏽",0
"5795","RT @CaseyOnFOX7: BREAKING: @GregAbbott_TX spokesperson releases statement about Austin’s homeless situation.  @fox7austin @MayorAdler #atxhomeless https://t.co/sfRkFVQdar",0
"5796","RT @emilyjanefox: Remember in August when the president took a stand against “gruesome and grisly” video games because “it is too easy today for troubled youth to surround themselves with a culture that celebrates violence”? https://t.co/WAgthocHD6",0
"5797","If by “ideological suppression” you mean the views that hurt labor unions &amp; economic justice, sure. We should stop harm! And by “partisan dogma” you mean giving workers much more than $7.25/hr, then hell yeah! Your Orwellian views are not welcomed in the Democratic party. https://t.co/qQ3AglE5tP",0
"5798","Enjoyed throwing out the first pitch this evening at the Glade Spring Little League home opener!  ⚾️ https://t.co/Ej1E3JyXrB",0
"5799","#BlueWave2018 #PhilYoung4CT120 https://t.co/LVRX3Yp9SJ",0
"5800","@hallmarkchannel Why wait til tonight? Trend now!! Still trying to set DVR to record #WCTH-TV S2. Any ideas? @brbird @pamslay #Hearties",0
"5801","RT @charliekirk11: Why is the media still not reporting about the very credible report of AT LEAST 100 ISIS terrorists who were caught in Guatemala as part of the criminal caravan?

🤔",0
"5802","RT @RepChrisWelch: It's official!  SB31, the Illinois Trust Act has passed both houses, and it is headed to the Governor's desk.  #TrustAct #WelcomeIL https://t.co/wIlhb3JXnL",0
"5803","Indiana is providing a second chance at work for unemployed Illinoisans losing hope: https://t.co/36JobgfIHY #3toTweet",0
"5804","Update from my constituent @Liv_Mumma, who started this petition: the total number of signatures is now pushing 2,400.
Below is the history of the monument, including its 1940 dedication as tribute to “one of the greatest soldiers of the Anglo-Saxon race”:
https://t.co/PaSJURfeZk https://t.co/L1v0qSNLUP",0
"5805","If you have to lie about the little things, can you be trusted with the bigger things?  https://t.co/6TfUauwhj1 https://t.co/Ea2cCMxGDm",0
"5806","RT @AugustaHSnews: Tonight is the senior night for volleyball 🏐 Augusta faces off with Buhler @ 5, and Mulvane @ 7 in Hutter Gym. Seniors Jadyn Jackson and Ivory Rightnar will be announced before the second match. Tickets are $6 for adults, $4 for kids with vouchers. Let’s go Orioles! @OrioleVb https://t.co/G9sLjyZihU",0
"5807","We need to get New Jerseyans back to work. Unemployment is stuck over nine percent and the 'Small Business Loan... http://t.co/uE7i1tUE",0
"5808","https://t.co/fH8mCiMJQL",0
"5809","Hobbit!",0
"5810","RT @SenRandPaul: I propose we take the billion and a half dollars we give to Egypt and spend it at home, spend it on bridges and roads in America.",0
"5811","Great hire! Sara will be an asset! https://t.co/KXgKx96OGx",0
"5812","RT @CCCommission: The Towns of Yarmouth and Barnstable are collaborating with @MassDOT on the extension of the Cape Cod Rail Trail through West Yarmouth and into Barnstable. Mass DOT will post a webinar on Friday, October 9. Comments will be accepted through October 23. https://t.co/HH5gACoW7e",0
"5813","@VAHouseDems @jonesjay @RipSullivan48 Happy birthday to both of y’all!!",0
"5814","@LizzieKFoley To be specific, out of the $136.8M spent by independent expenditures over that time, $134.5M was spent by 527 and 501 (c) (4) committees. This law is not by any means a half measure when it addresses over 98% of the dark money spending in our state. Is that not a good thing?",0
"5815","RT @SaraGonzalesTX: Judge Eric Moyé insists Shelley Luther can be let out of jail if she publicly kisses the ring of big government.

Stay strong, Shelley. We’re behind you. https://t.co/G5VhbeZ8UO",0
"5816","@barbidoll If everyone starts wearing them, there will never be enough for the front line...",0
"5817","@LoriLoughlin Gotta love Abigail Stanton's spunk and strength. You play her with inspiration! Thank you! #Hearties  #WhenCallstheHeart",0
"5818","@Flexie_gymnast zyrtec-d",0
"5819","Your vote is your voice. #VoteSamirah https://t.co/iicAhtMwej",0
"5820","LEGISLATURE SET TO RECONVENE APRIL 28

It's important we get back to work in #Raleigh. This session will look much different. The legislative session will formally reopen for business with appropriate measures in place to ensure health and safety. #ncga #ncpol 
(1/4)",0
"5821","Not what I want our country to lead in. https://t.co/nXAYLV45BS",0
"5822","""""""""""""""""It was that important for her to vote, and it always stayed with me,"""""""""""""""" Gonzalez said. """"""""""""""""I never missed an election from the day I turned 18."""""""""""""""" https://t.co/ekZ04oDJzq via @KQED @chloeveltman",0
"5823","@Holbornlolz 100% Old Holby! 👍🏻",0
"5824","I was delighted to have attended the Drug Awareness Program sponsored by the Westwood Elks. https://t.co/XT5fpY28CY",0
